date,station,total,direction_1,direction_2,min_temp,max_temp,precipitation,cloud_cover,sunshine_hours
2009-04-19,Arnulf,671.0,644.0,27.0,3.9,19.2,0.0,20,13.2
2009-04-20,Arnulf,796.0,738.0,58.0,7.8,20.6,0.0,44,11.8
2009-04-21,Arnulf,1068.0,1003.0,65.0,8.5,20.2,0.0,29,11.3
2009-04-22,Arnulf,1100.0,1038.0,62.0,3.3,19.6,0.0,39,9.9
2009-04-23,Arnulf,822.0,784.0,38.0,1.3,11.2,5.9,70,4.6
2009-04-24,Arnulf,974.0,943.0,31.0,0.0,15.6,0.0,48,5.5
2009-04-25,Arnulf,994.0,957.0,37.0,0.8,20.5,0.0,41,12.5
2009-04-26,Arnulf,750.0,717.0,33.0,3.6,21.2,0.0,76,4.0
2009-04-27,Arnulf,1155.0,1102.0,53.0,6.3,21.5,0.0,75,5.9
2009-04-28,Arnulf,903.0,856.0,47.0,7.0,17.3,3.2,94,5.8
2009-04-29,Arnulf,424.0,397.0,27.0,6.5,9.9,4.4,100,0.3
2009-04-30,Arnulf,463.0,440.0,23.0,7.2,11.7,2.0,94,0.9
2009-05-01,Arnulf,816.0,788.0,28.0,5.8,18.4,1.8,66,10.6
2009-05-02,Arnulf,724.0,689.0,35.0,9.1,19.4,0.0,50,8.5
2009-05-03,Arnulf,779.0,742.0,37.0,6.3,20.3,7.8,38,12.0
2009-05-04,Arnulf,614.0,586.0,28.0,4.4,12.9,0.7,76,2.5
2009-05-05,Arnulf,1035.0,988.0,47.0,0.5,13.3,3.5,76,4.3
2009-05-06,Arnulf,616.0,581.0,35.0,8.4,16.0,0.2,96,0.0
2009-05-07,Arnulf,1298.0,1244.0,54.0,8.3,21.7,0.0,23,13.8
2009-05-08,Arnulf,1095.0,1055.0,40.0,5.6,24.9,7.9,74,7.3
2009-05-09,Arnulf,1014.0,976.0,38.0,10.6,23.0,0.4,66,11.4
2009-05-10,Arnulf,695.0,668.0,27.0,10.4,23.0,0.2,81,11.7
2009-05-11,Arnulf,1252.0,1192.0,60.0,12.1,23.0,8.5,79,7.1
2009-05-12,Arnulf,858.0,827.0,31.0,11.1,14.8,2.4,94,0.3
2009-05-13,Arnulf,993.0,949.0,44.0,10.2,16.6,6.8,96,1.2
2009-05-14,Arnulf,684.0,661.0,23.0,9.8,15.3,2.4,100,0.0
2009-05-15,Arnulf,894.0,858.0,36.0,9.6,16.1,3.6,98,0.5
2009-05-16,Arnulf,576.0,549.0,27.0,9.2,16.8,3.1,73,4.4
2009-05-17,Arnulf,1006.0,968.0,38.0,6.4,24.8,0.1,43,13.4
2009-05-18,Arnulf,829.0,796.0,33.0,12.6,18.7,2.0,94,1.4
2009-05-19,Arnulf,1319.0,1269.0,50.0,9.6,21.3,0.0,40,11.7
2009-05-20,Arnulf,1593.0,1532.0,61.0,9.0,24.9,0.0,44,14.4
2009-05-21,Arnulf,939.0,906.0,33.0,10.3,25.4,17.2,81,7.8
2009-05-22,Arnulf,613.0,593.0,20.0,14.3,22.0,1.4,76,5.9
2009-05-23,Arnulf,1164.0,1124.0,40.0,8.1,21.6,0.0,25,14.6
2009-05-24,Arnulf,711.0,688.0,23.0,14.0,27.3,0.0,65,6.7
2009-05-25,Arnulf,1665.0,1583.0,82.0,14.0,28.5,0.0,14,13.0
2009-05-26,Arnulf,1240.0,1177.0,63.0,12.8,27.1,30.9,51,11.5
2009-05-27,Arnulf,865.0,823.0,42.0,9.5,16.0,0.0,70,5.9
2009-05-28,Arnulf,1130.0,1079.0,51.0,9.1,16.8,2.1,91,0.7
2009-05-29,Arnulf,1094.0,1029.0,65.0,8.3,15.5,0.0,60,9.2
2009-05-30,Arnulf,681.0,659.0,22.0,6.5,15.6,3.0,71,3.4
2009-05-31,Arnulf,618.0,588.0,30.0,7.4,17.2,0.0,71,10.0
2009-06-01,Arnulf,646.0,616.0,30.0,8.7,19.9,0.0,51,7.1
2009-06-02,Arnulf,1166.0,1111.0,55.0,9.4,20.7,2.1,60,6.0
2009-06-03,Arnulf,1242.0,1184.0,58.0,11.0,19.9,0.0,45,14.3
2009-06-04,Arnulf,1113.0,1069.0,44.0,7.1,16.8,0.0,80,8.4
2009-06-05,Arnulf,1207.0,1149.0,58.0,7.6,19.3,0.2,71,11.2
2009-06-06,Arnulf,359.0,346.0,13.0,10.1,16.5,10.5,91,1.2
2009-06-07,Arnulf,515.0,499.0,16.0,10.7,22.4,12.0,75,8.4
2009-06-08,Arnulf,960.0,922.0,38.0,12.1,20.7,0.0,81,6.2
2009-06-09,Arnulf,1019.0,959.0,60.0,12.9,19.7,0.2,91,1.5
2009-06-10,Arnulf,1114.0,1074.0,40.0,13.0,21.4,2.2,78,6.5
2009-06-11,Arnulf,549.0,525.0,24.0,11.9,20.9,0.6,63,9.2
2009-06-12,Arnulf,1025.0,970.0,55.0,10.7,20.4,0.0,45,9.8
2009-06-13,Arnulf,1016.0,985.0,31.0,8.2,22.4,0.0,24,14.5
2009-06-14,Arnulf,856.0,822.0,34.0,10.1,27.6,1.5,60,12.0
2009-06-15,Arnulf,1021.0,967.0,54.0,17.0,21.8,9.1,94,0.4
2009-06-16,Arnulf,855.0,818.0,37.0,11.3,21.6,1.3,65,7.3
2009-06-17,Arnulf,1598.0,1527.0,71.0,8.2,22.5,0.0,30,14.7
2009-06-18,Arnulf,1670.0,1596.0,74.0,10.2,28.3,7.0,48,11.7
2009-06-19,Arnulf,483.0,459.0,24.0,12.6,19.5,13.4,94,0.0
2009-06-20,Arnulf,526.0,510.0,16.0,10.7,17.1,4.3,81,1.9
2009-06-21,Arnulf,436.0,414.0,22.0,7.8,17.4,6.7,60,8.8
2009-06-22,Arnulf,559.0,531.0,28.0,9.1,15.8,23.8,98,1.0
2009-06-23,Arnulf,269.0,254.0,15.0,10.9,12.5,37.0,100,0.0
2009-06-24,Arnulf,415.0,394.0,21.0,11.8,14.4,5.1,100,0.0
2009-06-25,Arnulf,652.0,617.0,35.0,13.9,19.9,3.3,91,0.4
2009-06-26,Arnulf,943.0,889.0,54.0,12.1,23.5,6.9,78,8.8
2009-06-27,Arnulf,565.0,545.0,20.0,15.5,22.3,6.9,85,4.9
2009-06-28,Arnulf,513.0,495.0,18.0,16.7,23.1,2.7,89,2.5
2009-06-29,Arnulf,1245.0,1181.0,64.0,15.7,25.0,0.0,70,8.5
2009-06-30,Arnulf,1368.0,1316.0,52.0,16.0,26.6,9.7,56,9.4
2009-07-01,Arnulf,1430.0,1373.0,57.0,15.0,26.7,0.0,45,10.2
2009-07-02,Arnulf,1393.0,1300.0,93.0,15.4,27.1,0.6,53,9.1
2009-07-03,Arnulf,1030.0,982.0,48.0,16.2,24.6,0.4,76,2.8
2009-07-04,Arnulf,877.0,833.0,44.0,16.8,23.5,12.0,68,4.1
2009-07-05,Arnulf,559.0,538.0,21.0,15.7,25.0,2.1,55,6.5
2009-07-06,Arnulf,661.0,623.0,38.0,14.9,23.6,10.9,79,3.3
2009-07-07,Arnulf,775.0,719.0,56.0,13.3,19.3,6.9,86,0.6
2009-07-08,Arnulf,1045.0,976.0,69.0,11.9,19.7,1.4,69,7.8
2009-07-09,Arnulf,876.0,827.0,49.0,11.9,20.7,2.9,76,3.9
2009-07-10,Arnulf,982.0,943.0,39.0,10.6,19.3,0.0,66,6.7
2009-07-11,Arnulf,817.0,780.0,37.0,10.2,20.0,0.0,50,10.5
2009-07-12,Arnulf,653.0,628.0,25.0,8.3,21.8,0.6,78,4.9
2009-07-13,Arnulf,1105.0,1063.0,42.0,16.6,27.1,0.0,79,5.8
2009-07-14,Arnulf,1572.0,1504.0,68.0,15.7,27.6,2.1,38,8.4
2009-07-15,Arnulf,1123.0,1047.0,76.0,17.0,24.1,0.1,66,4.5
2009-07-16,Arnulf,1489.0,1418.0,71.0,15.6,28.1,0.1,26,11.8
2009-07-17,Arnulf,1036.0,978.0,58.0,13.5,25.9,16.5,64,8.8
2009-07-18,Arnulf,121.0,115.0,6.0,10.5,14.0,21.8,98,0.0
2009-07-19,Arnulf,538.0,518.0,20.0,11.0,20.9,0.0,56,6.2
2009-07-20,Arnulf,1201.0,1145.0,56.0,11.7,21.9,0.0,59,6.9
2009-07-21,Arnulf,1529.0,1463.0,66.0,10.6,30.1,0.0,30,14.0
2009-07-22,Arnulf,1476.0,1398.0,78.0,14.8,28.7,0.0,66,9.1
2009-07-23,Arnulf,1082.0,1008.0,74.0,16.9,34.7,6.5,61,8.3
2009-07-24,Arnulf,1001.0,948.0,53.0,15.6,25.4,16.6,61,8.4
2009-07-25,Arnulf,553.0,533.0,20.0,12.9,20.5,0.3,55,8.3
2009-07-26,Arnulf,693.0,651.0,42.0,10.7,22.6,0.0,29,13.1
2009-07-27,Arnulf,1321.0,1264.0,57.0,9.7,28.4,5.4,20,13.4
2009-07-28,Arnulf,972.0,920.0,52.0,12.7,22.4,0.2,56,7.9
2009-07-29,Arnulf,1448.0,1382.0,66.0,10.4,26.0,0.0,30,14.5
2009-07-30,Arnulf,1203.0,1157.0,46.0,12.8,24.0,0.0,66,4.4
2009-07-31,Arnulf,1216.0,1161.0,55.0,14.5,22.1,0.0,89,3.2
2009-08-01,Arnulf,964.0,940.0,24.0,12.6,27.9,0.0,20,13.6
2009-08-02,Arnulf,462.0,429.0,33.0,14.8,26.9,3.9,55,7.3
2009-08-03,Arnulf,866.0,829.0,37.0,13.6,18.1,2.7,91,0.1
2009-08-04,Arnulf,919.0,873.0,46.0,14.1,20.3,0.0,95,0.3
2009-08-05,Arnulf,1445.0,1388.0,57.0,11.3,24.1,0.0,19,12.1
2009-08-06,Arnulf,1562.0,1498.0,64.0,12.4,26.2,0.0,18,13.1
2009-08-07,Arnulf,1439.0,1382.0,57.0,14.0,26.4,0.0,28,13.5
2009-08-08,Arnulf,943.0,908.0,35.0,12.5,26.0,0.0,69,9.6
2009-08-09,Arnulf,736.0,696.0,40.0,15.9,25.4,0.0,81,4.8
2009-08-10,Arnulf,856.0,827.0,29.0,12.9,21.3,10.6,86,2.2
2009-08-11,Arnulf,973.0,928.0,45.0,15.7,24.3,0.7,61,5.6
2009-08-12,Arnulf,1333.0,1291.0,42.0,16.0,25.0,1.5,71,8.9
2009-08-13,Arnulf,854.0,815.0,39.0,15.1,22.8,8.7,91,0.7
2009-08-14,Arnulf,1189.0,1151.0,38.0,13.8,23.5,0.0,68,6.3
2009-08-15,Arnulf,1055.0,1010.0,45.0,11.8,27.6,0.0,19,13.4
2009-08-16,Arnulf,851.0,826.0,25.0,15.4,29.9,0.0,41,11.8
2009-08-17,Arnulf,1423.0,1314.0,109.0,15.0,31.1,1.0,66,10.2
2009-08-18,Arnulf,1523.0,1429.0,94.0,16.0,26.4,0.0,35,10.8
2009-08-19,Arnulf,1659.0,1538.0,121.0,13.9,28.8,0.0,25,12.6
2009-08-20,Arnulf,1578.0,1469.0,109.0,15.6,30.7,0.0,3,13.0
2009-08-21,Arnulf,1260.0,1178.0,82.0,14.0,26.0,2.9,64,6.1
2009-08-22,Arnulf,401.0,363.0,38.0,10.6,17.9,7.5,75,1.5
2009-08-23,Arnulf,972.0,912.0,60.0,8.1,21.2,0.0,43,9.9
2009-08-24,Arnulf,1564.0,1447.0,117.0,11.0,26.7,0.0,0,13.1
2009-08-25,Arnulf,1334.0,1233.0,101.0,12.9,27.9,7.5,46,11.2
2009-08-26,Arnulf,1056.0,974.0,82.0,16.7,22.9,0.0,81,1.4
2009-08-27,Arnulf,1289.0,1191.0,98.0,16.3,28.2,0.0,25,11.5
2009-08-28,Arnulf,1152.0,1043.0,109.0,15.4,28.7,0.0,50,7.9
2009-08-29,Arnulf,726.0,681.0,45.0,9.5,20.4,0.1,63,5.0
2009-08-30,Arnulf,857.0,798.0,59.0,6.1,21.5,0.0,28,12.8
2009-08-31,Arnulf,1354.0,1252.0,102.0,6.5,24.1,0.0,34,13.0
2009-09-01,Arnulf,1480.0,1353.0,127.0,9.2,29.6,4.0,13,12.6
2009-09-02,Arnulf,1008.0,930.0,78.0,16.3,25.1,9.2,75,5.7
2009-09-03,Arnulf,677.0,614.0,63.0,15.0,23.6,3.9,89,2.6
2009-09-04,Arnulf,734.0,662.0,72.0,12.6,18.1,1.4,90,0.5
2009-09-05,Arnulf,871.0,816.0,55.0,9.4,17.0,0.0,54,8.1
2009-09-06,Arnulf,553.0,492.0,61.0,7.4,18.6,0.0,36,9.3
2009-09-07,Arnulf,1257.0,1142.0,115.0,5.3,21.8,0.0,54,10.7
2009-09-08,Arnulf,1222.0,1112.0,110.0,5.6,22.3,0.0,0,11.8
2009-09-09,Arnulf,1224.0,1144.0,80.0,7.0,22.2,0.0,19,11.7
2009-09-10,Arnulf,1254.0,1141.0,113.0,8.6,23.5,0.0,33,10.3
2009-09-11,Arnulf,1026.0,939.0,87.0,12.6,18.8,0.0,71,4.0
2009-09-12,Arnulf,695.0,648.0,47.0,11.9,17.8,0.0,86,0.0
2009-09-13,Arnulf,656.0,575.0,81.0,11.4,19.5,0.2,69,6.6
2009-09-14,Arnulf,631.0,567.0,64.0,9.9,12.0,3.1,96,0.0
2009-09-15,Arnulf,1088.0,1011.0,77.0,10.7,18.9,0.0,88,5.4
2009-09-16,Arnulf,1154.0,1070.0,84.0,11.4,22.0,0.9,90,6.6
2009-09-17,Arnulf,486.0,431.0,55.0,14.8,18.7,7.2,100,0.0
2009-09-18,Arnulf,941.0,849.0,92.0,15.9,21.0,0.0,88,2.1
2009-09-19,Arnulf,763.0,697.0,66.0,12.1,20.8,0.0,79,1.8
2009-09-20,Arnulf,634.0,578.0,56.0,10.9,22.6,0.0,35,7.2
2009-09-21,Arnulf,1245.0,1154.0,91.0,9.5,23.9,0.0,21,7.2
2009-09-22,Arnulf,1319.0,1218.0,101.0,9.8,23.7,0.0,18,8.8
2009-09-23,Arnulf,1320.0,1209.0,111.0,10.7,24.3,0.0,23,10.3
2009-09-24,Arnulf,1166.0,1062.0,104.0,9.2,23.3,0.0,69,7.4
2009-09-25,Arnulf,1177.0,1086.0,91.0,10.5,19.8,0.0,71,6.9
2009-09-26,Arnulf,849.0,786.0,63.0,8.3,18.5,0.0,59,9.4
2009-09-27,Arnulf,661.0,606.0,55.0,4.7,20.1,0.0,29,9.6
2009-09-28,Arnulf,1222.0,1107.0,115.0,7.4,22.1,0.0,41,8.9
2009-09-29,Arnulf,1178.0,1101.0,77.0,9.9,19.3,0.0,68,5.1
2009-09-30,Arnulf,1256.0,1159.0,97.0,8.5,17.4,0.0,65,0.6
2009-10-01,Arnulf,1154.0,1056.0,98.0,7.6,19.8,0.0,59,6.9
2009-10-02,Arnulf,1024.0,937.0,87.0,9.2,15.2,0.0,84,1.9
2009-10-03,Arnulf,618.0,555.0,63.0,4.3,18.5,0.0,66,10.6
2009-10-04,Arnulf,570.0,520.0,50.0,6.0,18.7,0.0,38,10.7
2009-10-05,Arnulf,1014.0,930.0,84.0,7.1,17.4,2.4,79,4.5
2009-10-06,Arnulf,1005.0,934.0,71.0,11.7,24.3,0.2,80,4.6
2009-10-07,Arnulf,1216.0,1110.0,106.0,14.9,26.9,0.0,55,10.0
2009-10-08,Arnulf,882.0,800.0,82.0,13.3,21.7,1.8,91,0.9
2009-10-09,Arnulf,723.0,656.0,67.0,10.6,15.6,3.7,100,0.0
2009-10-10,Arnulf,428.0,378.0,50.0,10.4,17.6,6.8,98,0.3
2009-10-11,Arnulf,398.0,354.0,44.0,10.1,14.3,10.5,81,3.2
2009-10-12,Arnulf,526.0,455.0,71.0,4.5,11.6,4.4,86,1.4
2009-10-13,Arnulf,605.0,542.0,63.0,1.7,8.6,3.5,75,2.9
2009-10-14,Arnulf,506.0,444.0,62.0,0.1,4.9,0.6,78,1.9
2009-10-15,Arnulf,590.0,529.0,61.0,-0.1,3.6,1.0,91,0.5
2009-10-16,Arnulf,473.0,422.0,51.0,1.0,5.9,6.7,98,0.6
2009-10-17,Arnulf,179.0,162.0,17.0,3.3,5.8,2.8,94,0.2
2009-10-18,Arnulf,162.0,144.0,18.0,2.7,6.0,2.5,94,0.6
2009-10-19,Arnulf,710.0,638.0,72.0,-0.2,6.7,0.0,60,3.3
2009-10-20,Arnulf,749.0,677.0,72.0,-1.8,7.8,0.0,14,9.6
2009-10-21,Arnulf,866.0,775.0,91.0,-1.1,8.6,0.0,74,4.8
2009-10-22,Arnulf,457.0,398.0,59.0,2.9,6.6,4.7,89,0.0
2009-10-23,Arnulf,599.0,521.0,78.0,3.4,8.3,0.6,100,0.0
2009-10-24,Arnulf,459.0,413.0,46.0,5.0,11.2,0.0,94,2.1
2009-10-25,Arnulf,362.0,305.0,57.0,5.2,17.0,4.7,94,1.5
2009-10-26,Arnulf,653.0,593.0,60.0,9.5,13.6,0.4,91,0.4
2009-10-27,Arnulf,845.0,759.0,86.0,3.8,13.9,0.0,79,2.4
2009-10-28,Arnulf,854.0,776.0,78.0,1.1,12.5,0.0,80,4.1
2009-10-29,Arnulf,838.0,778.0,60.0,1.3,12.1,0.0,78,6.3
2009-10-30,Arnulf,804.0,712.0,92.0,0.8,10.9,0.0,50,5.3
2009-10-31,Arnulf,408.0,378.0,30.0,-0.3,5.9,0.0,86,0.0
2009-11-01,Arnulf,397.0,359.0,38.0,2.6,7.7,0.6,98,0.4
2009-11-02,Arnulf,370.0,322.0,48.0,2.3,9.9,17.2,100,0.0
2009-11-03,Arnulf,603.0,530.0,73.0,3.5,8.4,5.7,78,2.2
2009-11-04,Arnulf,553.0,480.0,73.0,3.0,12.2,0.5,59,4.4
2009-11-05,Arnulf,782.0,707.0,75.0,-0.4,11.5,0.0,34,5.9
2009-11-06,Arnulf,707.0,634.0,73.0,-2.4,3.5,0.0,69,2.0
2009-11-07,Arnulf,449.0,406.0,43.0,1.3,6.3,0.0,94,1.3
2009-11-08,Arnulf,215.0,190.0,25.0,1.9,4.7,5.4,100,0.0
2009-11-09,Arnulf,575.0,507.0,68.0,1.6,5.5,0.4,93,0.0
2009-11-10,Arnulf,640.0,572.0,68.0,1.3,5.0,0.0,93,0.0
2009-11-11,Arnulf,684.0,603.0,81.0,-1.6,6.0,0.0,84,0.0
2009-11-12,Arnulf,668.0,590.0,78.0,-3.5,7.1,0.5,70,3.7
2009-11-13,Arnulf,613.0,550.0,63.0,3.1,16.6,0.0,76,3.4
2009-11-14,Arnulf,459.0,422.0,37.0,0.1,10.2,1.5,66,2.6
2009-11-15,Arnulf,265.0,231.0,34.0,3.7,11.8,2.7,85,2.3
2009-11-16,Arnulf,472.0,408.0,64.0,7.2,12.4,4.5,100,0.0
2009-11-17,Arnulf,689.0,630.0,59.0,5.8,18.0,1.7,71,4.0
2009-11-18,Arnulf,753.0,685.0,68.0,3.9,13.3,0.0,41,6.1
2009-11-19,Arnulf,824.0,746.0,78.0,-0.9,14.6,0.0,9,8.1
2009-11-20,Arnulf,835.0,744.0,91.0,0.4,9.9,0.0,39,2.4
2009-11-21,Arnulf,588.0,537.0,51.0,0.3,12.3,0.0,50,4.2
2009-11-22,Arnulf,374.0,332.0,42.0,-0.9,15.3,0.0,64,4.6
2009-11-23,Arnulf,711.0,641.0,70.0,8.2,13.2,0.0,74,5.8
2009-11-24,Arnulf,589.0,528.0,61.0,9.3,12.2,1.1,95,0.6
2009-11-25,Arnulf,749.0,675.0,74.0,4.8,16.3,0.0,44,7.3
2009-11-26,Arnulf,749.0,660.0,89.0,2.1,11.6,0.0,73,0.8
2009-11-27,Arnulf,677.0,597.0,80.0,1.5,12.0,0.8,81,1.0
2009-11-28,Arnulf,442.0,387.0,55.0,-0.1,11.2,0.0,58,6.2
2009-11-29,Arnulf,381.0,340.0,41.0,-1.4,11.1,0.0,83,3.7
2009-11-30,Arnulf,669.0,600.0,69.0,1.6,10.4,2.3,98,1.2
2009-12-01,Arnulf,492.0,432.0,60.0,1.2,3.4,5.7,100,0.0
2009-12-02,Arnulf,704.0,635.0,69.0,-0.1,4.5,0.0,84,2.8
2009-12-03,Arnulf,691.0,620.0,71.0,-1.7,4.2,0.0,79,6.8
2009-12-04,Arnulf,441.0,368.0,73.0,-1.1,3.2,4.8,95,0.0
2009-12-05,Arnulf,389.0,344.0,45.0,-1.6,4.1,0.1,80,1.0
2009-12-06,Arnulf,241.0,206.0,35.0,-0.2,8.3,3.6,88,1.1
2009-12-07,Arnulf,627.0,563.0,64.0,6.4,9.7,4.2,96,0.0
2009-12-08,Arnulf,408.0,360.0,48.0,3.7,7.4,5.0,93,0.0
2009-12-09,Arnulf,654.0,583.0,71.0,-1.2,5.9,0.0,66,0.4
2009-12-10,Arnulf,495.0,419.0,76.0,-3.2,6.5,13.4,69,0.3
2009-12-11,Arnulf,331.0,268.0,63.0,1.1,5.5,12.2,100,0.0
2009-12-12,Arnulf,216.0,183.0,33.0,-0.8,1.5,0.2,93,0.0
2009-12-13,Arnulf,165.0,135.0,30.0,-2.5,-0.8,0.1,99,0.2
2009-12-14,Arnulf,460.0,396.0,64.0,-4.9,-2.5,0.0,99,0.0
2009-12-15,Arnulf,470.0,411.0,59.0,-5.0,-1.8,0.0,98,0.0
2009-12-16,Arnulf,430.0,388.0,42.0,-7.0,-3.0,0.0,90,0.0
2009-12-17,Arnulf,344.0,289.0,55.0,-9.7,-3.3,0.0,88,1.8
2009-12-18,Arnulf,352.0,301.0,51.0,-10.1,-3.9,0.0,73,3.9
2009-12-19,Arnulf,122.0,98.0,24.0,-15.3,-7.3,0.0,91,4.2
2009-12-20,Arnulf,65.0,51.0,14.0,-16.5,-1.4,1.1,60,6.8
2009-12-21,Arnulf,134.0,105.0,29.0,-7.1,-0.1,1.0,91,0.0
2009-12-22,Arnulf,307.0,259.0,48.0,-1.3,4.8,5.1,91,3.0
2009-12-23,Arnulf,364.0,312.0,52.0,0.8,3.1,1.0,93,0.1
2009-12-24,Arnulf,146.0,114.0,32.0,0.1,2.7,0.2,95,0.2
2009-12-25,Arnulf,63.0,55.0,8.0,2.1,10.8,0.4,83,0.0
2009-12-26,Arnulf,107.0,87.0,20.0,-4.4,5.1,0.0,50,7.0
2009-12-27,Arnulf,177.0,140.0,37.0,-4.6,4.0,0.1,83,0.7
2009-12-28,Arnulf,342.0,297.0,45.0,-4.4,5.6,0.0,66,5.7
2009-12-29,Arnulf,254.0,197.0,57.0,-4.5,7.9,5.0,85,0.0
2009-12-30,Arnulf,290.0,250.0,40.0,4.5,8.4,6.2,94,0.0
2009-12-31,Arnulf,134.0,106.0,28.0,0.0,7.3,3.3,86,0.0
2010-01-01,Arnulf,71.0,54.0,17.0,-0.5,4.0,1.7,88,0.2
2010-01-02,Arnulf,74.0,60.0,14.0,-5.7,0.6,0.0,76,1.2
2010-01-03,Arnulf,58.0,45.0,13.0,-6.8,-0.6,0.0,66,1.9
2010-01-04,Arnulf,177.0,150.0,27.0,-8.6,-0.4,0.0,39,7.6
2010-01-05,Arnulf,182.0,153.0,29.0,-7.2,-5.3,0.0,100,0.0
2010-01-06,Arnulf,87.0,77.0,10.0,-5.8,-2.8,0.3,100,0.0
2010-01-07,Arnulf,224.0,195.0,29.0,-5.0,1.1,1.7,80,4.7
2010-01-08,Arnulf,187.0,159.0,28.0,-4.0,-2.6,0.4,100,0.0
2010-01-09,Arnulf,50.0,40.0,10.0,-4.9,-3.9,0.1,100,0.0
2010-01-10,Arnulf,48.0,36.0,12.0,-4.3,-3.2,1.1,100,0.0
2010-01-11,Arnulf,131.0,111.0,20.0,-4.4,-3.2,2.7,100,0.0
2010-01-12,Arnulf,104.0,88.0,16.0,-10.4,-2.4,0.0,69,0.0
2010-01-13,Arnulf,115.0,95.0,20.0,-9.3,-4.2,0.5,98,0.0
2010-01-14,Arnulf,158.0,125.0,33.0,-4.3,-1.0,0.0,96,2.2
2010-01-15,Arnulf,145.0,114.0,31.0,-3.0,-2.2,0.0,100,0.0
2010-01-16,Arnulf,69.0,56.0,13.0,-4.0,-2.6,3.9,100,0.0
2010-01-17,Arnulf,74.0,64.0,10.0,-3.9,5.8,3.9,94,0.0
2010-01-18,Arnulf,325.0,291.0,34.0,0.4,3.5,0.0,88,0.0
2010-01-19,Arnulf,345.0,303.0,42.0,-3.5,1.7,0.0,81,1.0
2010-01-20,Arnulf,330.0,298.0,32.0,-1.3,0.2,0.0,95,0.0
2010-01-21,Arnulf,385.0,337.0,48.0,-1.3,-0.2,0.0,100,0.0
2010-01-22,Arnulf,428.0,380.0,48.0,-3.0,-0.8,0.0,98,0.0
2010-01-23,Arnulf,211.0,184.0,27.0,-4.1,-2.0,0.0,100,0.0
2010-01-24,Arnulf,131.0,120.0,11.0,-5.1,-3.9,0.0,100,0.0
2010-01-25,Arnulf,403.0,359.0,44.0,-4.8,-2.1,1.9,100,0.0
2010-01-26,Arnulf,43.0,36.0,7.0,-11.9,-2.9,1.2,96,0.0
2010-01-27,Arnulf,27.0,21.0,6.0,-14.9,-4.0,0.7,88,2.0
2010-01-28,Arnulf,58.0,45.0,13.0,-4.0,-0.5,0.0,96,0.0
2010-01-29,Arnulf,112.0,89.0,23.0,-1.0,2.0,2.1,99,0.3
2010-01-30,Arnulf,3.0,3.0,0.0,-7.4,2.0,0.0,74,4.2
2010-01-31,Arnulf,3.0,1.0,2.0,-7.9,-2.0,0.0,81,4.5
2010-02-01,Arnulf,10.0,7.0,3.0,-3.6,-1.1,0.3,86,4.1
2010-02-02,Arnulf,39.0,27.0,12.0,-2.8,2.9,0.1,94,4.1
2010-02-03,Arnulf,138.0,122.0,16.0,1.2,4.0,1.5,98,0.0
2010-02-04,Arnulf,229.0,207.0,22.0,-0.7,5.9,0.0,81,4.1
2010-02-05,Arnulf,209.0,178.0,31.0,-1.5,0.8,2.1,100,0.0
2010-02-06,Arnulf,113.0,104.0,9.0,0.3,2.4,4.8,100,0.0
2010-02-07,Arnulf,70.0,60.0,10.0,-5.8,1.0,0.0,96,0.0
2010-02-08,Arnulf,211.0,188.0,23.0,-6.7,-3.4,0.0,96,0.0
2010-02-09,Arnulf,217.0,194.0,23.0,-6.4,-5.2,0.2,100,0.0
2010-02-10,Arnulf,131.0,114.0,17.0,-7.4,-4.5,6.7,100,0.0
2010-02-11,Arnulf,14.0,11.0,3.0,-7.7,-4.7,4.5,100,0.0
2010-02-12,Arnulf,11.0,10.0,1.0,-6.7,-4.6,0.0,100,0.0
2010-02-13,Arnulf,12.0,7.0,5.0,-6.0,-2.6,0.1,100,0.0
2010-02-14,Arnulf,5.0,4.0,1.0,-5.8,-2.7,0.1,98,0.1
2010-02-15,Arnulf,83.0,64.0,19.0,-6.2,-4.3,0.0,100,0.0
2010-02-16,Arnulf,115.0,99.0,16.0,-15.1,-1.7,0.0,36,8.0
2010-02-17,Arnulf,171.0,152.0,19.0,-8.4,1.0,0.0,86,5.0
2010-02-18,Arnulf,215.0,184.0,31.0,-9.4,4.1,1.2,78,0.8
2010-02-19,Arnulf,232.0,198.0,34.0,-2.6,1.6,3.0,95,0.0
2010-02-20,Arnulf,87.0,74.0,13.0,-3.5,3.1,0.0,85,2.4
2010-02-21,Arnulf,123.0,106.0,17.0,-4.2,6.6,0.0,55,8.3
2010-02-22,Arnulf,397.0,344.0,53.0,-5.8,6.5,0.1,74,0.5
2010-02-23,Arnulf,414.0,375.0,39.0,-3.6,11.2,1.0,81,0.9
2010-02-24,Arnulf,470.0,427.0,43.0,0.1,11.3,0.0,75,6.1
2010-02-25,Arnulf,520.0,487.0,33.0,1.8,12.3,0.8,74,6.9
2010-02-26,Arnulf,372.0,353.0,19.0,3.5,10.9,0.0,91,0.3
2010-02-27,Arnulf,332.0,317.0,15.0,1.4,11.9,0.1,55,9.8
2010-02-28,Arnulf,137.0,131.0,6.0,2.8,12.9,0.1,88,0.3
2010-03-01,Arnulf,521.0,496.0,25.0,-0.8,10.7,0.0,25,10.4
